country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Slovakia,Kosicky,SK042,2020-47,308.062785416615,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-48,316.547301175355,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-49,452.2995533152,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-50,649.065455543633,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-51,849.324981908018,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-52,939.410575699349,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2020-53,1089.26209667357,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-01,1260.0753624635,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-02,1069.17375789185,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-03,985.825867791281,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-04,1199.68557382776,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-05,1490.03069398348,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-06,1589.47420956754,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-07,1476.05619743967,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-08,1458.2137598882,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-09,1361.64000698725,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-10,1208.41963416764,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-11,964.115489232151,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-12,701.96890674519,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-13,556.359643650338,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-14,455.169315998303,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-15,389.663863449205,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-16,310.683003518579,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-17,251.291393207397,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-18,208.868814413695,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-19,156.963541536696,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-20,108.926209667357,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-21,78.6065430589175,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-22,62.1366007037157,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-23,50.9070945524418,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-24,35.5601028123674,"Epidemic intelligence, subnational weekly data"
Slovakia,Kosicky,SK042,2021-25,19.2149327477354,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-16,,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-17,33.2638876731035,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-18,30.6377912778585,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-19,18.3826747667151,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-20,1.75073093016334,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-21,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-22,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-23,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-24,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-25,0.875365465081672,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-26,1.75073093016334,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-27,5.25219279049003,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-28,16.6319438365518,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-29,21.0087711619601,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-30,10.5043855809801,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-31,2.62609639524502,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-32,0.875365465081672,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-33,4.37682732540836,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-34,16.6319438365518,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-35,24.5102330222868,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-36,27.1363294175318,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-37,40.2668113937569,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-38,39.3914459286752,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-39,47.2697351144103,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-40,87.5365465081672,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-41,128.678723367006,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-42,340.51716591677,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-43,909.504718219857,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-44,1144.10266286175,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-45,1325.30331413365,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-46,1627.30439958683,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-47,1528.3881020326,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-48,1525.76200563735,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-49,1492.49811796425,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-50,1292.91479192563,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-51,1247.39578774138,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-52,1264.02773157793,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2020-53,1301.66844657645,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-01,1436.47472819902,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-02,1241.26822948581,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-03,941.893240427879,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-04,889.371312522978,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-05,736.182356133686,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-06,600.500709046027,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-07,593.497785325373,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-08,500.709046026716,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-09,415.798595913794,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-10,427.178346959856,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-11,452.563945447224,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-12,438.558098005918,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-13,417.549326843957,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-14,497.20758416639,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-15,495.456853236226,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-16,396.540555681997,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-17,386.036170101017,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-18,333.514242196117,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-19,251.22988847844,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-20,206.586249759275,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-21,160.191880109946,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-22,145.310667203558,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-23,108.545317670127,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-24,47.2697351144103,"Epidemic intelligence, subnational weekly data"
Slovenia,Pomurska,SI031,2021-25,20.1334056968785,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-16,,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-17,3.68104934446646,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-18,4.29455756854421,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-19,1.53377056019436,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-20,0.306754112038872,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-21,0.306754112038872,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-22,0.306754112038872,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-23,0.920262336116616,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-24,0.920262336116616,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-25,0.306754112038872,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-26,3.06754112038872,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-27,9.50937747320503,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-28,8.89586924912729,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-29,3.37429523242759,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-30,1.53377056019436,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-31,1.22701644815549,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-32,2.45403289631098,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-33,7.97560691301067,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-34,9.8161315852439,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-35,11.3499021454383,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-36,23.6200666269931,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-37,64.1116094161242,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-38,78.5290526819512,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-39,80.6763314662233,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-40,100.922102860789,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-41,130.370497616521,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-42,280.06650429149,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-43,609.520420621238,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-44,796.333674852911,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-45,827.622594280876,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-46,995.1103394541,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-47,1095.72568820285,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-48,1156.15624827451,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-49,1252.78379356675,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-50,1112.59716436499,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-51,977.318600955846,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-52,1036.82889869139,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2020-53,1009.83453683197,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-01,1032.84109523488,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-02,960.447124793708,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-03,786.210789155629,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-04,763.204230752713,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-05,660.74835733173,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-06,539.273728964337,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-07,480.376939452873,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-08,426.081461621993,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-09,436.511101431315,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-10,461.971692730541,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-11,491.113333374234,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-12,554.918188678319,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-13,600.317797260072,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-14,631.606716688037,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-15,547.862844101425,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-16,452.462315257336,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-17,459.824413946269,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-18,413.811297140438,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-19,322.705325864893,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-20,233.439879261582,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-21,180.984926102934,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-22,167.487745173224,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-23,126.996202384093,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-24,69.9399375448628,"Epidemic intelligence, subnational weekly data"
Slovenia,Podravska,SI032,2021-25,31.2889194279649,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-16,,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-17,5.65331072009045,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-18,2.82665536004523,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-19,4.23998304006784,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-20,1.41332768002261,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-21,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-22,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-23,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-24,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-25,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-26,7.06663840011307,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-27,33.9198643205427,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-28,38.1598473606106,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-29,14.1332768002261,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-30,7.06663840011307,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-31,7.06663840011307,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-32,7.06663840011307,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-33,15.5466044802488,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-34,21.1999152003392,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-35,22.6132428803618,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-36,24.0265705603844,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-37,42.3998304006784,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-38,63.5997456010176,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-39,187.972581443008,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-40,251.572327044025,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-41,244.505688643912,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-42,573.811038089181,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-43,1044.44915553671,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-44,1125.008833298,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-45,999.222669775988,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-46,1102.39559041764,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-47,1346.90127906155,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-48,1522.15391138435,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-49,1424.63430146279,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-50,1134.90212705816,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-51,956.822839375309,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-52,1076.95569217723,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2020-53,1305.9147763409,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-01,1510.84728994417,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-02,1231.0084092997,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-03,675.570631050809,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-04,617.624196169882,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-05,626.104162250018,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-06,552.611122888842,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-07,498.904671047982,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-08,457.918168327327,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-09,587.944314889407,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-10,634.584128330153,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-11,689.703907851035,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-12,727.863755211646,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-13,651.544060490425,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-14,635.997456010176,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-15,534.237863048548,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-16,446.611546887146,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-17,428.238287046852,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-18,373.11850752597,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-19,248.74567168398,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-20,142.746095682284,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-21,100.346265281606,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-22,66.4264009610628,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-23,35.3331920005653,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-24,19.7865875203166,"Epidemic intelligence, subnational weekly data"
Slovenia,Koroska,SI033,2021-25,11.3066214401809,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-16,,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-17,15.125248693993,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-18,3.87826889589563,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-19,2.71478822712694,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-20,1.55130755835825,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-21,0.387826889589563,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-22,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-23,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-24,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-25,0.775653779179126,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-26,2.71478822712694,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-27,3.1026151167165,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-28,7.36871090220169,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-29,12.0226335772765,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-30,15.9009024731721,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-31,17.0643831419408,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-32,15.125248693993,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-33,20.9426520378364,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-34,28.6991898296277,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-35,30.6383242775755,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-36,33.3531125047024,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-37,69.8088401261213,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-38,85.3219157097038,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-39,95.0175879494429,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-40,114.408932428921,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-41,155.906409615004,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-42,378.131217349824,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-43,909.841882977114,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-44,1067.29960015048,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-45,876.876597362002,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-46,940.868034144279,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-47,1014.94297005589,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-48,1213.89816441533,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-49,1267.80610206828,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-50,1191.40420481914,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-51,1089.79355974667,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-52,1056.05262035238,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2020-53,1164.25632254787,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-01,1317.83577082533,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-02,1212.73468374656,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-03,883.081827595435,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-04,771.38768339364,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-05,580.964680605165,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-06,477.414901084752,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-07,483.620131318185,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-08,484.395785097364,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-09,513.094974926992,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-10,503.399302687253,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-11,554.592452113075,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-12,688.004902131884,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-13,765.570280049797,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-14,841.584350409351,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-15,765.182453160207,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-16,584.067295721882,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-17,527.832396731395,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-18,447.940057475945,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-19,341.287662838815,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-20,224.163942182767,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-21,153.191621387877,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-22,126.043739116608,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-23,86.0975694888829,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-24,47.3148805299267,"Epidemic intelligence, subnational weekly data"
Slovenia,Savinjska,SI034,2021-25,20.9426520378364,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-16,,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-17,8.74798796276856,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-18,6.99839037021485,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-19,3.49919518510743,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-20,1.74959759255371,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-21,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-22,0,"Epidemic intelligence, subnational weekly data"
Slovenia,Zasavska,SI035,2020-23,0,"Epidemic intelligence, subnational weekly data"
